Length	GC
5393897	57.4229726671
4942246	50.6492797
2512923	50.095128263
2443604	32.9978998234
3908044	50.9899837361
2572333	38.1646932959
5441200	50.577960744
5144873	58.767145467
2688496	48.4122721403
1672553	30.3073206051
3111017	37.2301083536
2542486	53.965252906
2173686	51.645269832
5339179	68.0770208304
2885865	32.8538930269
2818679	52.9069823133
4103254	67.7097493843
1742932	44.0008560288
4633632	37.2731585072
2798705	32.8855667175
4104294	67.7085754578
4846304	52.1980874497
4105363	67.707581522
2469596	36.6312951592
7762396	72.859088869
6721480	66.1458041979
4108293	43.9286584477
4648696	55.7585826219
5080321	51.6758881968
4511574	35.5122181305
3382744	41.3991717966
2783537	32.9005147049
3735506	67.2851549429
4113555	67.7092685038
3027315	35.9811912536
1618480	39.0149399437
6196199	57.4646973088
2819047	33.0009751522
162589	13.9757302155
5136364	54.2382315584
2269415	58.8902867038
4954304	63.7093928834
4296230	65.1214669606
1928252	38.4298836459
5064019	50.9673245697
4566169	52.2763612122
1676444	33.5075314177
7453200	73.0029115011
2186882	62.7584387269
1518636	34.5310528659
2918502	38.1451169127
879959	27.424686832
1893886	32.2542117107
1274073	35.1902912941
2114553	34.9651675792
1636490	30.3692659289
4650155	63.9873294546
3187887	39.7250906321
1943415	38.4528780523
3448421	66.8690394821
2473162	67.1328040783
919805	65.7751371215
2751266	32.7968651523
6555571	58.4153386486
4835601	50.8516314725
1343202	28.6318811318
3435648	38.3390556891
5321148	64.7144375612
3846272	64.2587419714
2562720	36.0410813511
1278471	32.3228293798
5227094	35.378510507
1692794	38.8931553396
2944998	37.9372074276
6453540	63.6332462493
5228656	35.3793976884
4527247	50.7831580649
4679064	52.1726353818
4799398	52.1755228468
3336955	38.3163392974
1892789	32.2593802056
5226330	57.5004448628
816433	40.0097742252
5277406	61.1779537144
1614522	36.8649668447
3974901	39.0727215596
2337628	52.1865754517
5056598	50.5508051065
3472056	40.9172259894
4057487	43.7638124287
4107421	67.7056478993
3090091	63.6203917619
1787110	63.5630711036
1680600	63.8088777817
4910962	50.6126701856
4501725	64.4561362589
3205229	39.7321377037
5116831	50.4308232967
5764622	60.6264209518
7931832	71.5690019658
4948797	50.7275000369
2407846	41.0454821446
2237379	31.5987143886
2414427	42.3389897479
2338300	52.1864602489
2824404	32.8375827254
2446250	59.4979662749
6681975	66.1592418409
5497083	57.0923888179
5404176	35.2454287203
3696649	63.9118563867
1160484	29.253828575
4751080	64.8337430647
4400034	61.4877521401
1943635	38.9628196652
4698633	50.8507687236
1229853	40.572816426
628164	25.5820136143
5176750	50.5319167431
8867142	72.0892030375
1992676	34.6112463843
2540253	33.848990632
3550319	49.0097368715
2227255	51.8431432413
3260769	59.0489544031
1742047	30.3663448805
2822193	33.0735708011
4513426	48.2003249859
4649248	54.3422936354
1111612	29.0002266978
5259387	50.7713921794
3402046	38.3058312557
6287975	73.5188037484
2843785	35.095866952
1072951	40.3369771779
5591645	57.048346238
3424892	69.8984668714
1500577	46.9305473828
7905758	71.4793698466
7166464	50.56901144
4406967	61.7137818368
2305354	39.9722558878
3928089	63.8202953141
904387	28.3148696299
3637729	41.5319557889
4399405	65.5889830557
3698973	41.96264747
4978541	45.0958222499
2960339	46.7634618873
4748414	56.2093574823
8532592	71.5414026594
4755740	43.5821764857
5175545	64.7718646056
2495242	43.7761147015
1894360	35.2596127452
4678597	65.2381899958
7692748	49.1356664745
7913450	67.8947993606
2729888	58.7245703853
2172899	51.7326392069
1230230	40.5776968534
6123018	66.6548914277
3376636	38.1189444169
5112508	50.6320381308
816435	40.0095537305
2399175	37.2176268926
2942510	37.9933798016
6464916	65.0734518438
3006812	49.227088358
1884562	46.9424195118
3603805	68.2753090137
4017183	38.857502882
1838126	35.4713441842
3870945	38.9467946458
2850245	38.0398176297
6413771	41.3475473321
2071952	39.1132130474
4420776	64.0463574721
9360281	72.3203502117
6149397	58.9386406505
5331694	35.3498906726
2319663	44.9185937785
4222597	46.1943917452
1193808	23.9510038465
5471721	59.2338498253
5470889	57.2728307959
1791401	38.5631692737
2428903	35.438796856
751719	25.4996880483
2194961	51.6236507163
1616909	38.863844533
1091780	23.9287219037
3169329	62.3523149537
1562832	39.2934749224
4817416	52.1797785369
1669766	30.3371849708
3412138	66.5286105075
1570310	38.7211442327
5380929	67.5434111842
1576758	39.159211496
3408562	38.3256340944
4621430	50.82915894
1431902	47.0717968129
1667890	38.8736667286
2092789	53.9627262949
2872022	32.7627016785
4110587	67.7026906376
5064190	64.1300583114
1628115	30.541515802
2919548	37.1512987627
3864204	65.798622433
4105522	67.7043747421
2783374	58.9256061169
5573781	64.2733182377
5370710	50.5124462129
4738298	66.7123089346
3957368	39.0212383584
2808767	54.8120224996
2264603	59.6222825811
2094898	41.1080157602
2094030	41.1024197361
2684585	32.3690998795
4352825	65.4472670048
6186048	73.8888059065
6665617	46.469501623
2678452	67.9817297454
816404	40.0053159955
5043711	50.6407286222
1048917	41.3026960188
6226215	67.875956741
2433326	53.5926546628
3969327	38.6031687488
6096872	34.1128532795
